Date,Month,Quarter,Product,Category,Region,Customer Segment,Units Sold,Revenue,Cost,Profit,Discount,Acquisition Channel
2024-10-01 00:00:00,Oct,Q4,Activewear,Lifestyle,West,Mainstream,61,2342.4536774746193,1347.6195274087245,994.8341500658948,0.2899621716774274,Paid Social
2024-10-01 00:00:00,Oct,Q4,Activewear,Lifestyle,West,Mainstream,60,2335.6151076846722,1432.4980673868972,903.117040297775,0.2908797018732767,Paid Search
2024-10-01 00:00:00,Oct,Q4,Activewear,Lifestyle,West,Premium,48,2217.8167682681305,1346.1243013560245,871.692466912106,0.22264077628132783,Organic Search
2024-10-01 00:00:00,Oct,Q4,Activewear,Lifestyle,West,Premium,35,1591.9273777051167,939.4243551077402,652.5030225973765,0.2606663466270605,Email
2024-10-01 00:00:00,Oct,Q4,Activewear,Lifestyle,West,Premium,35,1458.4889372557313,887.7946006305262,570.6943366252051,0.29048010365410915,Paid Social
2024-10-01 00:00:00,Oct,Q4,Activewear,Lifestyle,West,Premium,31,1229.0166034710637,697.7129190940514,531.3036843770124,0.2905655929391794,Paid Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,North,Value Seekers,33,3124.014768368726,1640.40136540912,1483.613402959606,0.2226486459020117,Organic Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,North,Value Seekers,20,1802.4580034515484,958.9614400606123,843.4965633909361,0.23521659957994073,Email
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,North,Value Seekers,32,2450.5913072545823,1272.6376238794614,1177.9536833751208,0.32181716818205164,Paid Social
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,North,Value Seekers,31,2346.789687557962,1256.0684586316934,1090.7212289262689,0.32918626044691657,Paid Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,North,Mainstream,34,3385.8857004203055,1789.4641490512436,1596.421551369062,0.20906137605190023,Organic Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,North,Mainstream,28,2466.454637303822,1202.7783323707251,1263.6763049330968,0.20407887259633467,Email
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,North,Mainstream,26,2118.929544518563,1122.008340421903,996.92120409666,0.3036002926667357,Paid Social
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,North,Mainstream,28,2360.5315836353457,1253.117215535237,1107.4143681001087,0.23573359570840774,Paid Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,North,Premium,20,1981.0833171842994,1039.0830666778982,942.0002505064012,0.19682885415245935,Organic Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,North,Premium,27,2503.0404552188365,1288.3664162264722,1214.6740389923643,0.21268637609527652,Email
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,North,Premium,17,1305.0803448313266,673.3791962002703,631.7011486310563,0.33113383280139164,Paid Social
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,North,Premium,19,1645.8807909118057,886.8883700263708,758.9924208854349,0.261069103777794,Paid Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,South,Value Seekers,19,1726.613801769478,893.5166284941158,833.0971732753621,0.22207891952221095,Organic Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,South,Value Seekers,27,2366.175829017248,1235.0354703625674,1131.1403586546805,0.23973177775056337,Email
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,South,Value Seekers,16,1267.1625947656755,663.4810084966023,603.6815862690733,0.32132030506235665,Paid Social
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,South,Value Seekers,23,1753.371404364912,965.7277419406212,787.6436624242908,0.3156757166479805,Paid Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,South,Mainstream,31,2578.1253997569615,1283.43495324234,1294.6904465146215,0.22300705154501735,Organic Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,South,Mainstream,21,1947.1724251381543,1047.6365485231868,899.5358766149675,0.2480455057807014,Email
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,South,Mainstream,24,1947.9429934776851,1005.640146227295,942.3028472503902,0.2802147331405605,Paid Social
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,South,Mainstream,27,2255.4234331556304,1211.9505365751713,1043.472896580459,0.23261318558432603,Paid Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,South,Premium,11,988.2370313530907,538.4824488004176,449.7545825526731,0.22035288668229389,Organic Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,South,Premium,18,1710.851085725662,881.404530426935,829.4465552987269,0.2431762922315653,Email
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,South,Premium,16,1366.346252556674,721.2389373063102,645.1073152503639,0.2939238984338814,Paid Social
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,South,Premium,11,943.9828077286886,492.8691844706442,451.1136232580444,0.25453365546743356,Paid Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,East,Value Seekers,37,3357.5803240549358,1750.6722845911409,1606.908039463795,0.22958916726998105,Organic Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,East,Value Seekers,27,2563.6579998659017,1336.655982396147,1227.0020174697547,0.20366626219826545,Email
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,East,Value Seekers,21,1611.3900269568314,846.9928843924249,764.3971425644065,0.3199729860686252,Paid Social
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,East,Value Seekers,29,2381.254302735259,1234.7871335815967,1146.4671691536623,0.274625939669283,Paid Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,East,Mainstream,32,3062.007719607913,1645.1415432706924,1416.8661763372204,0.1983530538805063,Organic Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,East,Mainstream,22,1969.0685749502875,1005.1609232047459,963.9076517455416,0.2615815355582788,Email
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,East,Mainstream,26,2125.8516862108336,1066.9684345073613,1058.8832517034723,0.29631377730548697,Paid Social
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,East,Mainstream,23,1955.330297752348,1034.9026216909276,920.4276760614205,0.2572232228430105,Paid Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,East,Premium,21,1955.7646239417747,1064.3780348817209,891.3865890600539,0.21018757436204222,Organic Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,East,Premium,17,1626.2651697949668,872.7035313535073,753.5616384414595,0.25279499866026867,Email
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,East,Premium,17,1362.2785169653196,670.9573041922139,691.3212127731057,0.283950475661363,Paid Social
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,East,Premium,20,1744.8838202191773,894.8188202837033,850.064999935474,0.22973554679095265,Paid Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,West,Value Seekers,25,2132.338769802013,1155.1996363667415,977.1391334352713,0.2760141279526529,Organic Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,West,Value Seekers,34,3076.6703881269436,1697.9783848153163,1378.6920033116273,0.24499831485990445,Email
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,West,Value Seekers,21,1828.9494180238005,989.8797185135307,839.0696995102697,0.27626684292925846,Paid Social
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,West,Value Seekers,32,2589.3016840880628,1277.351846847029,1311.9498372410337,0.2933590517671932,Paid Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,West,Mainstream,25,2263.538447763092,1230.4657730798272,1033.0726746832647,0.2125551127355114,Organic Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,West,Mainstream,21,1970.9178704165395,1034.9845233637584,935.9333470527811,0.19816002497410545,Email
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,West,Mainstream,23,1870.3803053392119,995.1563138674989,875.223991471713,0.3185225081467055,Paid Social
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,West,Mainstream,27,2285.2410783783803,1222.5667661367688,1062.6743122416115,0.25758470691404295,Paid Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,West,Premium,20,1798.3519406731555,958.8001997948252,839.5517408783303,0.2334332268108521,Organic Search
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,West,Premium,23,1977.477289195236,1060.1373250208553,917.3399641743806,0.22401565143878158,Email
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,West,Premium,12,936.2728473981452,478.0775141888474,458.19533320929787,0.29921611781559937,Paid Social
2024-10-01 00:00:00,Oct,Q4,Premium Audio,Electronics,West,Premium,16,1276.416442329752,687.9429096856541,588.473532644098,0.2867739149810184,Paid Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,North,Value Seekers,18,2513.3846824358566,1249.4675159056235,1263.917166530233,0.2221029748787655,Organic Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,North,Value Seekers,13,1740.7112112152683,853.3241876030274,887.3870236122409,0.2492121235204882,Email
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,North,Value Seekers,16,1896.0927618944554,992.7425243628446,903.3502375316108,0.3138878432350508,Paid Social
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,North,Value Seekers,20,2305.7939121846034,1152.182892549962,1153.6110196346415,0.3166291410985595,Paid Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,North,Mainstream,18,2661.57359967455,1298.5069509004047,1363.0666487741455,0.1847946574604589,Organic Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,North,Mainstream,12,1650.4895411296548,767.0581116353657,883.4314294942891,0.23534855752697448,Email
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,North,Mainstream,12,1435.1772046197207,772.4400215187093,662.7371831010114,0.30513797682209287,Paid Social
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,North,Mainstream,22,2814.9194494076355,1392.0332330904475,1422.886216317188,0.2769778282071807,Paid Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,North,Premium,12,1842.080565572837,1008.6658950452073,833.4146705276297,0.16335285630053545,Organic Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,North,Premium,9,1207.5017980317273,617.1626944035328,590.3391036281945,0.2344172633557544,Email
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,North,Premium,10,1233.4376575934389,608.1302105564029,625.307447037036,0.3141967590584386,Paid Social
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,North,Premium,5,629.59884899974,297.67392614550147,331.9249228542385,0.28306745171862147,Paid Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,South,Value Seekers,27,3507.7907859898273,1833.317489284349,1674.4732967054783,0.22778987314404617,Organic Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,South,Value Seekers,18,2455.668349042187,1310.461944390893,1145.206404651294,0.22266568284132227,Email
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,South,Value Seekers,20,2536.6506218595414,1222.8946223831783,1313.755999476363,0.2926842876392999,Paid Social
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,South,Value Seekers,12,1548.2745119689532,846.5411026524263,701.733409316527,0.2651713478988306,Paid Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,South,Mainstream,15,1981.874698421053,905.9681933238255,1075.9065050972274,0.23398548966832566,Organic Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,South,Mainstream,13,1808.5595075433278,921.971621561583,886.5878859817448,0.23076463240506878,Email
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,South,Mainstream,9,1021.4111705483124,509.4719181151896,511.93925243312276,0.32983671071368026,Paid Social
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,South,Mainstream,21,2598.1934466009848,1257.0143490491548,1341.17909755183,0.2962388222362571,Paid Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,South,Premium,19,2656.7868994390064,1413.601310205716,1243.1855892332906,0.19098370427459155,Organic Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,South,Premium,7,986.2949440541855,468.5181620409218,517.7767820132638,0.23468824400757327,Email
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,South,Premium,9,1170.361490958168,618.4691204007047,551.8923705574632,0.26392525678093864,Paid Social
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,South,Premium,6,764.4105064481525,370.24468360521263,394.1658228429399,0.26820051405506573,Paid Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,East,Value Seekers,17,2247.383017660363,1040.5303373367776,1206.8526803235852,0.2890220542953242,Organic Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,East,Value Seekers,27,3658.6856795977346,1836.8576313529325,1821.8280482448022,0.24439584176272677,Email
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,East,Value Seekers,16,1862.0399562581702,892.3239199865112,969.7160362716589,0.3169720150469339,Paid Social
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,East,Value Seekers,18,2190.9196628916357,1075.8860454341775,1115.0336174574581,0.322970116167559,Paid Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,East,Mainstream,22,3137.790954358761,1525.2214865810427,1612.5694677777185,0.1923787122318986,Organic Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,East,Mainstream,14,1937.031713086328,987.3832224488133,949.6484906375147,0.2591331399805821,Email
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,East,Mainstream,15,1913.0789282402893,971.04111557395,942.0378126663393,0.29889349699303563,Paid Social
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,East,Mainstream,13,1433.595363182694,704.0800898969508,729.5152732857432,0.3361224603537182,Paid Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,East,Premium,12,1674.4489608949807,816.7030012599946,857.7459596349861,0.23554313171900185,Organic Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,East,Premium,5,682.0688198558786,365.35172824729125,316.71709160858734,0.2321906288792491,Email
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,East,Premium,4,455.63876569005015,213.30683689673322,242.33192879331693,0.30099976618660274,Paid Social
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,East,Premium,14,1719.0950852447056,830.1543360270744,888.9407492176313,0.2561784875798537,Paid Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,West,Value Seekers,12,1699.4155131421717,818.0602207903103,881.3552923518614,0.23218450781382405,Organic Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,West,Value Seekers,12,1597.952861665367,804.1218190862887,793.8310425790783,0.25818958680443743,Email
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,West,Value Seekers,21,2504.0196111596506,1213.902821066996,1290.1167900926546,0.35534357511907116,Paid Social
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,West,Value Seekers,25,3133.816235417839,1520.6262091911071,1613.1900262267318,0.28430134796390016,Paid Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,West,Mainstream,17,2472.9916967706886,1231.2458135588495,1241.745883211839,0.21138108776439773,Organic Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,West,Mainstream,17,2263.91566052777,1188.0489427374712,1075.8667177902987,0.23763111620135335,Email
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,West,Mainstream,11,1205.8805836171543,593.872002559174,612.0085810579803,0.34295504078546696,Paid Social
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,West,Mainstream,14,1537.7919318896181,751.0619769832505,786.7299549063677,0.3144302451787218,Paid Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,West,Premium,11,1684.6223770479346,859.5070257970006,825.115351250934,0.1889392373642219,Organic Search
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,West,Premium,21,2962.5998175798486,1412.2399644289949,1550.3598531508537,0.23367529377165394,Email
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,West,Premium,8,990.0783909623467,453.04664873219184,537.0317422301548,0.29277768964164885,Paid Social
2024-10-01 00:00:00,Oct,Q4,Pro Camera,Electronics,West,Premium,6,771.5833356177164,370.9991180790326,400.58421753868384,0.27225369438273755,Paid Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,North,Value Seekers,18,1999.6663297144232,924.9211592041446,1074.7451705102785,0.24692680222113325,Organic Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,North,Value Seekers,18,1970.1315295779946,931.8203073562208,1038.3112222217737,0.2579152721213073,Email
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,North,Value Seekers,13,1275.142488491236,607.6498731360967,667.4926153551393,0.3058533192006297,Paid Social
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,North,Value Seekers,13,1263.545245139104,594.8880058216553,668.6572393174488,0.29729746644841165,Paid Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,North,Mainstream,12,1427.2542620386373,647.0794170841558,780.1748449544815,0.18888446337247403,Organic Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,North,Mainstream,13,1580.842994167318,715.1402424171766,865.7027517501414,0.19624454757719784,Email
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,North,Mainstream,20,2145.079090341297,1005.6435506260327,1139.4355397152644,0.2723691482905106,Paid Social
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,North,Mainstream,15,1553.4461948379574,790.1817419799785,763.2644528579789,0.2931119127412684,Paid Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,North,Premium,7,883.9609209918702,379.0496632422416,504.91125774962865,0.17262554403093394,Organic Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,North,Premium,11,1315.8253540355397,588.506789023265,727.3185650122747,0.20877346759684395,Email
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,North,Premium,6,597.9370255099598,272.3912671316112,325.5457583783486,0.28344404803335943,Paid Social
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,North,Premium,10,1038.572569292952,493.56349442364865,545.0090748693034,0.29429021777017794,Paid Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,South,Value Seekers,8,929.8204970146747,428.29691128542555,501.5235857292492,0.2335620168265022,Organic Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,South,Value Seekers,8,867.5058642607122,403.76610932459295,463.73975493611925,0.2448854547182394,Email
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,South,Value Seekers,7,593.6541554930535,274.60987397310834,319.0442815199452,0.3850235581801795,Paid Social
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,South,Value Seekers,5,490.4002462491256,227.24415688985553,263.15608935927,0.30152919756543745,Paid Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,South,Mainstream,13,1555.0598313890857,764.246784472807,790.8130469162787,0.20944403615412266,Organic Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,South,Mainstream,12,1410.657211848192,664.283371848071,746.3738400001209,0.22296928140069747,Email
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,South,Mainstream,7,640.7962295293536,312.19054177693545,328.60568775241813,0.35091455891680207,Paid Social
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,South,Mainstream,15,1488.716621602624,674.7231176168966,813.9935039857273,0.2682834872630051,Paid Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,South,Premium,10,1063.041282149348,505.41661900982683,557.6246631395212,0.24844424884717783,Organic Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,South,Premium,7,794.2322168948035,380.9541931483682,413.27802374643534,0.22740249669074628,Email
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,South,Premium,5,483.60902829233004,225.8940547736988,257.71497351863127,0.290181214051162,Paid Social
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,South,Premium,6,627.7199579468331,274.6904447453763,353.02951320145684,0.29877479054445016,Paid Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,East,Value Seekers,13,1544.6332399483895,695.6336324349646,848.9996075134248,0.16319481538821629,Organic Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,East,Value Seekers,9,992.4152271309661,432.57157571755096,559.843651413415,0.27370514987058375,Email
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,East,Value Seekers,11,1071.7363740841197,509.4196712973733,562.3167027867464,0.28380733079804116,Paid Social
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,East,Value Seekers,15,1518.7714092699214,648.0375501885852,870.7338590813362,0.32189934594781455,Paid Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,East,Mainstream,10,1128.1138234241307,509.3956946626657,618.7181287614651,0.22126029899823668,Organic Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,East,Mainstream,10,1140.5845189720817,540.3863025646094,600.1982164074723,0.24401036580521765,Email
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,East,Mainstream,5,499.1534809699629,232.8728094723438,266.2806714976191,0.31859574086455317,Paid Social
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,East,Mainstream,15,1683.3828771632866,772.8786875968943,910.5041895663923,0.2505669739682557,Paid Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,East,Premium,3,350.5806109708394,164.7546829637215,185.8259280071179,0.20375817580479347,Organic Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,East,Premium,9,1044.1582614831634,470.6363654113706,573.5218960717928,0.2154733174984994,Email
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,East,Premium,11,1144.4586883174022,564.3307626650414,580.1279256523608,0.2522604308200775,Paid Social
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,East,Premium,8,829.4353740777692,381.2626532857565,448.1727207920127,0.3007841063618998,Paid Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,West,Value Seekers,6,723.3265143240543,315.6143310311927,407.7121832928616,0.1989769628795712,Organic Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,West,Value Seekers,7,767.2158378053776,372.8132972137996,394.40254059157803,0.28605335656771985,Email
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,West,Value Seekers,12,1083.123594407235,524.4238681559793,558.6997262512557,0.3763086198995357,Paid Social
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,West,Value Seekers,12,1118.5080629088857,503.53865277541604,614.9694101334696,0.33272013061125416,Paid Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,West,Mainstream,12,1479.3648789975077,718.8659866329832,760.4988923645245,0.20372630514146622,Organic Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,West,Mainstream,12,1391.019085376414,633.9997613086078,757.0193240678062,0.20859978785134523,Email
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,West,Mainstream,10,1004.9298804271203,473.5537557245443,531.376124702576,0.2951613562708103,Paid Social
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,West,Mainstream,6,630.7523356502629,284.0251133708267,346.7272222794362,0.26058641776174557,Paid Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,West,Premium,9,1005.2207728927325,440.9138287247659,564.3069441679665,0.21699419269320544,Organic Search
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,West,Premium,9,992.6619017599824,428.0552424386241,564.6066593213583,0.2463574348368569,Email
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,West,Premium,6,617.044430749089,291.0951984411842,325.94923230790477,0.26963530041529,Paid Social
2024-10-01 00:00:00,Oct,Q4,Luxury Set,Lifestyle,West,Premium,11,1134.9611144389305,494.12665300698427,640.8344614319462,0.268636203714658,Paid Search
2024-11-01 00:00:00,Nov,Q4,Eco Basics,Essentials,North,Value Seekers,256,3820.9849296464768,2308.4911490167883,1512.4937806296884,0.23573182385316882,Organic Search
2024-11-01 00:00:00,Nov,Q4,Eco Basics,Essentials,North,Value Seekers,241,3732.6082541381707,2496.4643453132935,1236.1439088248771,0.22234693916016243,Email
2024-11-01 00:00:00,Nov,Q4,Eco Basics,Essentials,North,Value Seekers,210,2683.2241986032304,1715.4027624444766,967.8214361587538,0.3075923130696919,Paid Social
2024-11-01 00:00:00,Nov,Q4,Eco Basics,Essentials,North,Value Seekers,215,3128.237393890399,2011.5782999789935,1116.6590939114053,0.3135217111302979,Paid Search
2024-11-01 00:00:00,Nov,Q4,Eco Basics,Essentials,North,Mainstream,222,3593.617241231705,2359.032452729218,1234.5847885024868,0.19596067109892618,Organic Search
2024-11-01 00:00:00,Nov,Q4,Eco Basics,Essentials,North,Mainstream,193,2841.0041103921453,1799.1107343334456,1041.8933760586997,0.22552315019181865,Email
2024-11-01 00:00:00,Nov,Q4,Eco Basics,Essentials,North,Mainstream,183,2327.625768073328,1547.2393518639487,780.3864162093791,0.3249648777360086,Paid Social
2024-11-01 00:00:00,Nov,Q4,Eco Basics,Essentials,North,Mainstream,193,2707.746772871447,1727.0288530245427,980.7179198469041,0.2799520761467508,Paid Search
2024-11-01 00:00:00,Nov,Q4,Eco Basics,Essentials,North,Premium,153,2392.1087716157094,1466.3323003019768,925.7764713137326,0.23052423609774406,Organic Search
2024-11-01 00:00:00,Nov,Q4,Eco Basics,Essentials,North,Premium,140,2053.8862555543355,1304.0622167785443,749.8240387757912,0.2476216069203601,Email
2024-11-01 00:00:00,Nov,Q4,Eco Basics,Essentials,North,Premium,121,1577.9071508000138,1029.2127729888919,548.694377811122,0.2899892199587401,Paid Social
2024-11-01 00:00:00,Nov,Q4,Eco Basics,Essentials,North,Premium,128,1710.5761785765762,1101.7295673160363,608.8466112605399,0.2850984672356639,Paid Search
2024-11-01 00:00:00,Nov,Q4,Eco Basics,Essentials,South,Value Seekers,182,2899.116829069099,1822.9698606313627,1076.1469684377362,0.2294846618519025,Organic Search
2024-11-01 00:00:00,Nov,Q4,Eco Basics,Essentials,South,Value Seekers,184,2709.3974379122083,1710.1091343948244,999.2883035173838,0.2782921457562681,Email
2024-11-01 00:00:00,Nov,Q4,Eco Basics,Essentials,South,Value Seekers,152,1781.5644983438578,1138.3047758586315,643.2597224852263,0.34925789314003797,Paid Social
2024-11-01 00:00:00,Nov,Q4,Eco Basics,Essentials,South,Value Seekers,159,2166.27273414224,1422.5239426226215,743.7487915196186,0.30328449587295914,Paid Search
2024-11-01 00:00:00,Nov,Q4,Eco Basics,Essentials,South,Mainstream,164,2772.996418507226,1841.2079708655176,931.7884476417082,0.1827223358475787,Organic Search
2024-11-01 00:00:00,Nov,Q4,Eco Basics,Essentials,South,Mainstream,166,2668.4114687367264,1737.3643884931093,931.0470802436171,0.21780662511067755,Email
2024-11-01 00:00:00,Nov,Q4,Eco Basics,Essentials,South,Mainstream,143,1976.1143474754265,1253.8811640903655,722.233183385061,0.2947303118855358,Paid Social
